Group	Gene List
5702	147340.1,293930.1
5703	147360.1,181880.1,372550.1
5704	147390.1,452340.1
5705	147500.1,453770.1
5706	147510.1,453790.1,453780.1
5707	147540.1,160030.1
5708	147560.1,160010.1
5709	147570.1,187600.1,457880.1
571	011470.1,322970.1
5710	147650.1,151740.2
5711	147660.2,151750.1
5712	147690.1,151770.1
5713	147700.1,387820.1
5715	147740.1,375000.2
5716	147750.1,247940.1,456510.1
5717	147860.1,410550.1
5718	147870.1,426470.1
5719	147950.1,201880.1,440430.2,
572	011500.1,119640.1,062530.1,119630.1
5720	147960.1,147970.1,438150.1
5721	148040.2,194420.2
5722	148070.1,194360.1,211360.1
5723	148080.1,194350.1,313430.1
5724	148090.1,265110.1
5725	148160.1,449230.1
5726	148200.1,225510.1,182360.1
5727	148210.2,182370.1
5728	148240.1,312370.1
5729	148310.2,217550.1
573	011520.1,199780.1,281930.1,383790.1,458290.2,257520.2,174230.1,152770.1
5730	148390.1,185380.1
5731	148420.1,191370.1,445360.1,445370.1,342760.1,218100.1,445350.1
5732	148460.1,394960.1
5733	148470.1,395000.1
5734	148500.1,394970.1
5735	148540.1,202970.1
5736	148630.1,315210.1
5737	148770.1,366520.1
5738	148820.1,152890.1
5739	148900.1,297220.1
574	011570.1,431730.2,011590.1,011580.1
5740	148940.1,344610.1
5741	148960.1,455290.2,427250.1,161690.1,198300.1
5742	149010.1,167720.1
5743	149020.1,167730.3
5744	149160.1,156680.1,362860.1
5745	149330.1,161810.1
5746	149360.1,359890.1,247020.1
5747	149430.1,455530.1,173280.1
5748	149440.1,455520.1
5749	149450.1,455510.1
575	011610.1,085250.1,419870.2,351020.1
5750	149460.1,264820.1
5752	149550.1,432310.1
5753	149580.1,432330.1
5754	149620.1,289230.1
5755	149660.1,185870.1
5756	149690.1,223600.1,149700.1
5757	149780.1,380040.1
5758	149850.1,181480.1
5759	149870.1,181460.1
576	011640.2,253220.2
5760	149880.1,181450.1
5761	149910.1,181430.1
5762	149920.1,422630.1
5763	150080.1,187990.1
5764	150170.1,186410.4
5765	150180.1,202220.1
5766	150210.1,270300.1
5767	150230.1,352520.1
5768	150250.1,457910.1,280590.1,202460.1
5769	150290.1,453560.1
577	011670.2,253250.1
5770	150410.1,272830.1
5771	150430.1,448800.1,390370.1
5772	150460.1,269030.1
5773	150520.1,269960.1
5774	150540.1,269970.1
5775	150550.1,269980.1
5776	150560.1,270000.1
5777	150590.1,270050.1
5778	150620.1,270060.2,376690.1
5779	150710.1,264470.1
578	011710.1,206080.1
5780	150740.1,362800.1
5781	150750.1,291240.1
5782	150760.1,179840.1
5783	150770.1,291210.1
5784	150820.1,291150.1
5785	150840.1,370530.1,370520.1
5786	150900.1,426340.1
5787	150960.1,258360.1
5788	150990.1,448670.1,422930.1,442350.1
5789	151020.1,200030.1
579	011730.1,249740.1,318650.1,197730.1
5790	151030.1,283470.1,341870.1
5791	151130.1,427800.1
5792	151180.1,284300.1,285310.1
5793	151200.1,284260.1,255210.1
5794	151210.1,284250.1,285320.1
5795	151240.1,212970.2
5796	151270.1,343100.1
5797	151280.1,343080.1
5798	151300.1,222340.1
5799	151310.1,230490.1
58	001210.1,409570.1
580	011750.1,249750.1
5800	151330.1,311720.1
5801	151370.1,348680.1
5802	151460.1,328410.1,246440.1,261300.1
5803	151550.1,357960.1
5804	151610.1,151620.1
5805	151660.1,386050.1
5806	151680.1,393510.1,205770.1
5807	151690.1,355000.1
5808	151730.1,318570.1
5809	151800.1,314240.2,402000.1,246610.1
581	011760.1,249760.2
5810	151860.1,183020.1,075810.1,146590.1,426890.1,306550.1,068850.1,372030.1,066190.1,425320.1,370090.2,224260.1,175570.1,235180.1,164570.1,258630.1,399810.1,309330.1,151910.2,183030.1
5811	151870.1,393290.1,342770.1
5812	151980.1,385930.1
5813	151990.1,334280.1
5814	152050.1,271520.1
5815	152080.2,301420.1,403830.1,408730.2,
5816	152100.1,284730.1
5817	152110.1,250520.1,457530.1
5818	152120.1,221320.1
5819	152150.1,295310.1,383630.2,
582	011780.2,019490.3,347320.3,177080.3,305680.1
5820	152160.4,454280.2
5821	152170.1,157290.1
5822	152190.1,157340.1
5823	152200.1,157370.1
5824	152220.1,356540.1,153640.1,057290.1
5825	152230.1,356550.1
5826	152450.1,234820.1
5827	152580.1,152590.1
5828	152610.1,245550.1
5829	152660.1,286810.1,281450.2,
583	011800.1,335800.1
5830	152740.1,374500.1
5831	152760.1,374490.1
5833	152780.3,374480.1
5834	152800.1,374470.1
5835	152850.1,399510.1
5836	152950.1,290980.1
5837	153000.1,440400.1
5838	153080.1,389390.1
5839	153100.1,389370.1
584	011820.1,421010.1,051410.1,215070.1
5840	153120.1,236900.1,271450.1
5841	153130.1,186760.2
5842	153260.1,425460.1
5843	153290.1,431250.1
5844	153330.1,274990.1
5845	153340.1,274970.1
5846	153360.1,454970.1
5847	153370.1,454960.1
5848	153390.1,338300.1
5849	153430.1,380660.2,442990.2,313300.3,
585	011870.1,015360.4
5850	153470.1,423320.1,286170.1
5851	153500.1,226190.1,321560.1,341410.1,321570.1
5852	153530.1,212120.1,168130.1
5853	153550.1,194790.1
5854	153560.1,401200.1
5855	153600.1,157380.1
5856	153680.1,189230.2,191130.1
5857	153700.1,286320.2
5858	153730.1,298220.1
5859	153750.1,298210.1
586	011880.1,331210.1
5860	153820.1,181650.1
5861	153830.1,165250.1
5862	153840.1,165260.1
5863	153880.1,358420.1
5864	154170.1,171680.1
5865	154220.1,194250.2,158100.1,438600.1
5866	154230.3,158120.1,194260.1
5867	154260.1,441610.1,368910.1
5868	154280.1,441620.1
5869	154290.1,441630.1
587	011890.1,062040.1,331220.1
5870	154330.1,270090.1
5871	154430.1,421420.1
5872	154440.2,227500.1,226940.2,
5873	154470.2,417240.1
5874	154530.1,154540.1,240550.1,186100.1,409320.1,254430.1,322290.1,194110.3,438560.1,441950.1,214830.1,292300.1,022560.1
5875	154560.2,159560.2
5876	154690.1,433890.1
5878	154910.1,447820.1,197050.1
5879	154930.1,402120.1
588	011900.1,288240.1
5880	154960.1,311070.1
5881	154990.1,377130.1
5882	155020.2,442260.1
5883	155070.1,353440.1
5884	155080.1,353430.2
5885	155090.1,238020.1,398550.1,166980.1,068880.1,445690.1,332700.1
5886	155180.1,162400.1
5887	155310.1,277080.1
5888	155330.1,214050.1
589	011940.1,054300.1,244860.1,086260.1
5890	155520.1,349760.1,298630.1
5891	155590.1,218410.1
5892	155620.1,210100.1
5893	155690.1,401080.2,436430.4,
5894	155740.2,354130.1
5895	155760.1,241520.2
5896	155830.1,428210.1,338770.1,338190.1,164800.1
5897	155840.1,428220.2
5898	155850.1,428230.1
5899	155860.1,428250.1
59	001220.1,320640.1
590	011950.1,416320.1,324890.1,381970.1
5900	155920.1,274230.1,193530.1,238270.1
5901	155940.1,193510.2
5902	155960.1,441140.1,420280.1,371260.1
5903	155970.1,417030.1,366020.1,288050.1
5904	156030.1,376240.1
5905	156050.1,184650.1
5906	156130.1,282480.1,181160.1
5907	156150.1,282490.1
5908	156160.1,341450.1,181130.1,129500.1
5909	156310.1,249260.3
591	011960.1,438990.1
5910	156330.1,418680.4
5911	156470.1,306150.1,413280.1
5912	156560.1,165270.1,420080.1
5913	156580.1,165280.2
5914	156600.2,365510.1
5915	156620.1,331360.1
5916	156700.1,211490.1
5917	156720.1,211510.1,315920.1
5918	156730.1,156750.1
5919	156740.1,156760.1
592	011970.1,082070.1,452330.1,346280.1,278400.1
5920	156770.1,322680.1,390600.1
5921	156850.1,164020.1
5922	156880.1,373140.1,282900.1,420780.1
5923	156910.1,372740.1,157550.1
5924	156980.1,210400.1
5925	157000.1,210420.1
5926	157010.2,210430.2
5927	157020.2,349220.1
5928	157070.1,428650.1
5929	157080.1,203510.1
5930	157150.1,253900.2,285150.1
5931	157190.1,309310.1
5932	157220.1,385780.1
5933	157260.1,294420.1
5934	157270.1,294410.1
5935	157490.2,157500.1
5936	157510.1,235830.1,420930.1,169090.1,280730.1
5937	157670.1,239290.2
5938	157690.1,403590.1
5939	157700.1,457360.1
594	012020.1,321290.1
5941	157720.1,457340.1,401730.1,457300.1
5942	157750.1,211070.1
5943	157760.1,211080.1
5944	157770.1,250960.1,442440.1
5945	157810.1,377520.1
5946	157830.1,433460.3
5947	157880.1,243970.1
5948	157900.1,382700.1
5949	158050.1,169840.1,308820.1
595	012040.1,321310.1,372420.1,368210.1,088510.1,026310.1,254060.2,
5950	158130.1,159080.1,312160.1
5951	158140.1,445570.1
5952	158150.2,159070.2
5953	158250.1,195110.1
5954	158370.1,374900.1
5955	158390.1,382150.1,161860.1
5956	158410.1,370460.1,405450.1,161920.1
5957	158420.1,259490.1
5958	158470.1,259520.1
5959	158570.1,220800.1
596	012050.1,229970.1
5960	158640.1,332800.1,356350.1
5961	158700.1,220630.1
5962	158730.1,196170.1,279640.1,203250.1
5963	158770.1,412470.1
5964	158870.1,387720.1
5965	158890.1,363830.1
5966	158900.1,321170.1
5967	158930.1,237020.1
5968	158960.1,237040.1
5969	159000.1,232480.1
597	012070.1,229950.1,229960.1
5970	159010.1,457990.1
5971	159030.1,356600.1
5972	159150.1,444470.1
5973	159160.1,443750.1
5974	159170.1,443760.1
5975	159200.2,443520.1
5976	159270.1,268910.1
5977	159280.1,268900.1
5978	159290.1,268890.1
5979	159310.1,268880.1
598	012080.1,263790.1
5980	159330.1,185440.1
5981	159470.1,365320.1
5982	159530.1,406180.1
5983	159670.1,343940.1
5984	159710.1,237370.1,297400.1,406330.1
5985	159720.1,411180.1
5986	159760.1,372520.1
5987	159790.1,289280.1
5988	159810.2,293680.1,185710.1
5989	159950.2,219820.1
599	012090.2,242810.1
5990	159970.1,269950.1,309160.1
5991	160040.3,169660.1
5993	160070.1,274720.1
5994	160110.1,375910.1
5995	160150.2,316940.1
5997	160170.1,275250.1,355410.1,453360.1,238750.1
5998	160190.1,264990.1
5999	160200.1,265010.1
6	000100.2,000110.1
60	001230.1,318930.2
600	012110.1,228800.1
6000	160220.1,248910.1
6001	160270.1,417350.1
6002	160350.1,387510.1
6003	160510.1,217660.1
6004	160560.1,277360.1
6005	160570.2,277380.1
6006	160580.1,441960.1
6007	160600.1,323740.1
6008	160610.1,442030.1
6009	160740.1,388390.1
601	012120.1,203920.1
6010	160790.1,417280.1
6011	160800.1,417270.1
6012	160890.3,172490.1
6013	160970.1,215010.1
6014	161000.2,214990.1
6015	161020.1,214950.1
6016	161250.1,273760.1
6017	161270.1,273750.1
6018	161290.1,446970.1,273700.1,401180.1,448840.1
6019	161330.1,203790.1,406780.1
602	012130.1,358080.1,286250.1,224010.1
6020	161400.1,423360.2
6021	161410.1,401750.1
6022	161450.1,316690.1
6023	161520.1,343340.1,421280.1
6024	161530.1,265180.1
6025	161550.1,170160.1,381010.1,257370.1,077320.1,250770.1
6026	161560.2,184170.1,340280.1,250710.1,367600.1,169540.1
6027	161590.1,199750.1
6028	161760.1,400690.1,315720.1,273390.1
6029	161770.3,400700.1
603	012150.1,020920.1
6030	161780.1,423350.1
6031	161870.1,382160.1
6032	161880.1,382170.1
6033	161890.1,382180.1
6034	161900.1,382190.1
6035	161910.1,382200.1
6036	162030.1,250050.1,370930.1
6037	162080.1,274680.1
6038	162150.1,163240.1,212240.1
6039	162200.1,327800.1
604	012160.1,411790.1
6040	162220.3,188300.1
6041	162230.2,188310.2
6042	162240.1,188320.1
6044	162330.1,187090.1
6045	162350.1,189930.1
6046	162420.1,282580.1
6047	162440.1,431390.1
6048	162530.1,421240.1
6049	162550.1,421250.1,285950.2,300190.1,184350.2,324510.1
605	012170.1,020870.1
6050	162590.1,326790.1
6051	162810.1,353460.3,200580.1
6052	162830.1,380430.2
6053	162840.1,380450.1,335620.1
6054	162970.1,172310.1
6055	162980.1,380050.1
6056	163040.1,343540.1
6057	163090.1,233630.1
6058	163130.1,440660.2
6059	163140.1,428150.1
606	012190.1,020860.1
6060	163150.1,163160.1,183960.1,428140.1,163190.1
6061	163170.1,163180.1
6062	163250.2,212250.2
6063	163260.1,326560.1
6064	163270.1,326570.1
6065	163290.1,326600.2
6066	163310.1,326620.1
6067	163380.2,250830.1,172130.1
6068	163400.1,398320.1
6069	163410.1,312390.1
607	012220.1,414420.1
6070	163420.1,375920.1
6071	163540.1,163550.1
6072	163620.1,192410.1
6073	163770.1,430210.1
6074	163790.1,350300.1
6075	163870.1,267230.1
6076	163890.1,164280.1
6077	163900.1,255590.1
6078	163910.1,245590.1,330780.1
6079	163930.1,275450.1
608	012240.1,052730.1
6080	163980.1,238640.1
6081	163990.1,238670.1,425430.1
6082	164000.1,415200.1,458010.1,431620.1,379730.1,120990.1
6083	164010.1,359660.1
6084	164040.1,447650.1
6085	164150.1,191230.1
6086	164160.1,447960.1
6087	164170.1,447970.1
6088	164320.1,347360.1
6089	164360.1,381520.1
609	012260.1,052750.1,176380.1
6090	164510.2,375060.1
6091	164520.1,375040.2
6092	164600.1,165060.1
6093	164640.1,356250.1
6094	164650.1,356260.1
6095	164670.1,356280.1,273880.1,332890.1
6096	164700.1,356300.1,332870.1
6097	164820.1,165130.1
6098	164830.1,298560.1
6099	164840.1,298550.1
61	001260.1,008230.1,380030.1,444990.1,272560.1,407710.1,076550.1,425570.1,083360.1,173870.1,393620.1,048720.1,253670.1,309950.1,393610.1
610	012270.1,054070.1
6100	164860.1,298540.3
6101	164910.2,380930.1,453060.1
6102	164920.1,198870.1
6104	165030.1,195060.1,370750.1,224720.1,073410.1,364380.1
6105	165110.1,353030.1
6106	165140.1,209690.1
6107	165170.1,241110.4,210760.1
6108	165180.1,243120.2
6109	165190.1,243130.2
611	012310.1,054100.1,168440.1
6110	165210.1,243140.4
6111	165330.1,192660.1
6112	165350.1,380640.1
6113	165440.1,356800.1,282870.1
6114	165450.1,398780.1
6115	165550.1,233240.1
6116	165710.1,362370.1
6117	165800.1,423920.1
6118	165930.1,203020.1
6119	165940.1,363290.1
6120	165950.1,363300.1
6121	165990.1,166070.1
6122	166030.1,436030.1
6123	166140.1,435730.1,424170.1,438020.1
6124	166160.1,334570.1
6125	166240.1,296360.1,222970.1
6126	166280.1,275790.1
6127	166290.1,421260.1,275800.1
6128	166310.1,275810.1
6129	166330.1,275830.1,306690.1
613	012340.1,040960.1,424920.1
6130	166340.1,306680.2
6131	166350.1,306670.1
6132	166400.1,439550.2
6134	166530.1,456250.1
6135	166560.2,231450.1,270140.1
6136	166600.2,231400.1
6137	166700.1,171070.1
6138	166800.1,297090.1,297060.1,287330.1
6139	166840.1,194950.1
614	012350.1,040970.1
6140	166850.1,314250.1
6141	166910.1,263560.1
6142	167040.1,259640.2,237230.2,
6143	167110.1,176090.1
6144	167130.1,176070.2,453710.2,454810.1
6145	167140.1,453700.1
6146	167170.1,176050.1
6147	167180.1,176030.1
6148	167190.1,176020.1
6149	167200.1,227760.1
615	012360.1,361230.1,072050.1,159930.1,165080.1,146560.1
6150	167230.1,339620.1
6151	167240.1,339630.1
6153	167280.1,168120.1
6154	167380.2,405010.1,253050.1,349910.1
6155	167420.2,267330.1
6156	167460.1,354220.1
6157	167600.1,351740.1
6158	167610.1,285540.1,386090.1
6159	167660.1,167670.1
616	012380.1,141150.1,138400.1,141140.1
6160	167690.2,440600.1
6161	167750.1,275550.1
6162	167790.1,275580.1
6163	167920.1,198950.2,353060.2,378330.1
6164	168010.1,424930.2,441790.1,012320.1
6165	168170.1,170680.1,205720.1,321100.1,285690.3,184580.4,
6166	168180.1,170690.1
6167	168190.1,170710.1,285700.1
6168	168210.1,327580.1
6169	168230.1,218120.1
617	012390.1,412220.1,353150.1
6170	168250.1,169330.1
6171	168360.2,422590.1
6172	168420.1,276350.1
6173	168430.1,276340.1
6174	168480.1,298670.1
6175	168500.2,369810.1
6176	168520.1,168530.1,425820.1
6177	168540.2,425830.3
6178	168570.1,399730.1
6179	168650.1,279420.1
618	012440.1,158580.1
6180	168690.1,393190.1,438730.1,198720.1
6181	168700.1,378090.1
6182	168770.1,279840.1
6183	168780.3,340130.1
6184	168800.1,222750.1
6185	168820.1,396620.1
6186	168830.1,439440.1
6187	168860.1,439420.1
6188	168880.1,439410.1,396690.1
6189	168920.1,220490.1
619	012550.1,380210.3
6190	168930.2,272450.1,313270.1,454080.1
6191	169040.1,208110.1
6192	169050.1,239650.1
6193	169070.1,208100.1,233330.2,237680.1
6194	169080.1,421630.1,208090.1
6195	169130.1,230020.1
6196	169150.1,359330.1
6197	169200.1,359290.1
6198	169240.1,359270.1
6199	169250.1,359260.1
62	001270.1,448320.1
620	012570.2,313190.1
6200	169280.1,248790.1
6201	169290.1,188900.1
6202	169300.1,188890.1
6203	169310.1,215150.1
6204	169320.2,282550.1
6205	169340.1,208670.1
6206	169350.1,253350.1
6207	169370.1,292180.1
6208	169420.1,421150.1
6209	169440.1,372160.1
621	012600.2,313200.4
6210	169450.1,421120.1
6211	169500.1,421060.1
6212	169510.2,309970.1
6213	169530.1,327130.1,235420.1
6214	169560.2,250730.3
6215	169610.1,237860.1
6216	169650.1,272090.1
6217	169720.1,205280.1
6218	169870.1,212100.1
6219	169910.1,239570.1
622	012640.1,188520.1
6220	170000.1,222730.1
6221	170010.1,302670.1
6222	170060.1,294330.1
6223	170070.2,443710.1
6224	170110.2,196670.1,418510.1
6225	170120.1,196660.1,455980.1
6226	170170.1,301500.1
6227	170180.1,345780.2
6228	170200.1,276910.1
6229	170230.1,244850.1
623	012650.1,188470.1
6230	170240.1,351680.1
6231	170250.1,351670.1
6233	170300.1,337150.1,334810.1,380980.1
6234	170320.1,394550.1,348290.1
6235	170330.1,251630.1
6236	170340.1,251620.1
6237	170420.1,369130.1
6238	170480.1,441410.1
6239	170510.1,392780.1
624	012660.1,204180.1,256150.1
6240	170530.1,300650.1
6241	170570.1,343210.1
6242	170650.1,390520.1,236280.1,245140.2,187440.1
6243	170670.1,238480.1
6244	170730.1,203470.2
6245	170740.1,416010.1
6246	170750.2,388920.1
6247	170760.1,388940.1
6248	170770.1,388950.1
6249	170800.2,268520.2,175950.1,361140.1
625	012670.1,407030.2
6250	170830.1,360760.1
6251	170890.1,292520.1,377200.1,458670.1
6252	170940.1,288900.1
6253	170980.1,200150.1
6254	171030.1,349970.1
6255	171060.1,389710.2
6256	171130.1,426600.1
6257	171170.1,271240.1
6258	171240.2,435210.1
6259	171260.1,435200.1
626	012720.4,073490.1,400730.1
6260	171310.1,428450.1
6261	171320.1,364340.1,304410.1,304400.1
6262	171330.1,428470.1,311040.1
6263	171350.1,428480.1
6264	171380.1,285670.1
6265	171390.1,223940.1,350700.1
6266	171430.2,334410.1
6267	171490.2,331070.4
6268	171590.1,425590.1,310930.1,275460.1
6269	171620.1,240960.1,319930.1
627	012730.2,348470.1
6270	171730.1,247110.1
6271	171740.2,247100.1,178150.1
6272	171760.1,247080.1
6273	171850.1,273850.1
6274	171890.1,345160.1
6275	171900.1,345150.1,385760.2,
6276	171950.1,376170.1
6277	171980.1,398140.1,222580.1,441060.1
6278	172010.1,294830.2
6279	172040.1,373120.1
628	012740.1,443450.1,348480.1
6280	172100.1,222720.1
6281	172110.1,456360.1
6282	172150.1,351510.1
6283	172180.1,433750.1
6284	172230.1,230300.1,434790.1
6285	172260.1,322900.1
6286	172270.1,322880.1
6287	172330.2,178170.1,247120.1,184870.1
6288	172350.1,213190.3
6289	172360.2,247130.1,184890.1
629	012750.1,348510.1
6290	172420.1,266870.1
6291	172430.1,207550.1
6292	172510.1,346590.1
6293	172550.1,352710.1
6294	172580.1,220090.1
6295	172600.1,220100.1
6296	172740.1,426840.1
6297	172770.1,306530.1
6298	172820.1,277680.1
6299	172830.1,237410.1
63	001290.1,314290.1
630	012760.1,336000.1
6300	172910.1,336420.1
6301	172920.1,172930.1,399450.1,172940.1
6302	172970.1,293780.1
6303	172980.1,316150.1,183360.1
6304	172990.1,443110.1
6305	173000.1,443120.1
6306	173010.1,443130.1
6307	173020.1,288190.1
6308	173040.2,306510.1
6309	173080.1,443150.1
631	012780.1,349830.1
6310	173090.1,278340.1
6311	173130.2,327640.1,397650.1
6312	173140.1,327630.1
6313	173220.3,173230.1
6314	173290.1,264830.1
6315	173330.1,391320.1
6316	173370.1,355730.1,340520.2,
6317	173410.1,336210.1
6318	173530.1,287120.1
6319	173540.1,377430.1
632	012800.1,295350.1,202520.1
6320	173590.1,364120.1
6321	173620.1,173630.1
6322	173660.1,336230.1,286070.1,276580.1
6323	173670.1,307340.1
6324	173710.1,375780.1,227680.1
6325	173720.1,322210.4
6326	173730.1,322250.1,322240.1
6327	173780.1,400270.2
6328	173840.1,262090.1,331320.1
6329	173910.1,173920.1
633	012810.1,103220.1
6330	173950.1,215060.1
6331	174080.1,323130.1
6332	174090.1,253590.1
6333	174150.1,191390.2,354010.1,427820.1
6334	174220.1,281940.1
6335	174240.1,317820.2
6336	174250.1,174260.1,317810.1
6337	174280.1,223590.1
6338	174330.1,246970.1,282680.3,
6339	174350.1,246990.1
634	012830.1,367410.1,303540.1
6340	174410.1,235360.1
6341	174420.1,325510.1
6342	174510.1,433710.1,433080.1,369260.1,309860.1
6343	174520.1,433700.1
6344	174530.1,433610.1,433590.1,433630.1,433660.1,433650.1,433680.1,137850.1
6345	174570.1,176420.1
6346	174580.1,176430.1,314060.1
6347	174620.1,364140.1
6348	174670.1,207020.1,391960.1
6349	174690.1,193270.2
635	012850.1,047640.1,066240.1
6350	174710.1,360220.1,192600.1
6351	174720.1,360210.1
6352	174770.1,431960.1,195510.2,112290.2,
6353	174810.1,217730.1
6354	174840.1,247630.1
6355	174860.1,280780.1
6356	174870.1,272130.1,416760.1
6357	174950.1,249200.1,229410.1
6358	174980.1,249180.1
6359	175000.1,347110.1
636	012860.1,047620.2,065960.1,448790.1
6360	175040.3,231370.1
6361	175100.1,199790.1
6362	175110.1,413100.1
6363	175120.1,384040.1
6364	175140.1,370240.1
6365	175160.1,370200.1
6366	175190.1,370190.1
6367	175220.1,250040.1
6368	175240.1,338420.1
6369	175260.2,289350.2
637	012890.1,182880.1,227640.1
6370	175270.1,289360.1
6371	175280.1,289370.1
6372	175310.1,236470.1,236450.1
6373	175320.1,236490.1
6374	175330.1,441280.1
6375	175350.1,267570.1
6376	175420.1,267800.2
6378	175620.1,175640.2
6379	175690.1,384880.1
638	012900.1,203560.1,148620.2,080770.1,346500.1
6380	175700.1,380780.2
6381	175720.1,250680.1
6382	175740.1,323370.1,242920.2,
6383	175870.1,321640.1
6384	175960.1,191810.1,361130.2,
6385	176000.1,335590.1,189690.1
6386	176140.1,228370.1,427560.1
