Desc	Family ID	FRAX00	FRAX01	FRAX02	FRAX03	FRAX04	FRAX05	FRAX06	FRAX07	FRAX08	FRAX09	FRAX11	FRAX12	FRAX13	FRAX14	FRAX15	FRAX16	FRAX19	FRAX20	FRAX21	FRAX23	FRAX25	FRAX26	FRAX27	FRAX28	FRAX29	FRAX30	FRAX31	FRAX32	FRAX33	FRAX34	Oeuropea
OG0006417_2	20006417	1	1	1	1	0	1	1	1	0	1	2	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1
OG0006418_1	10006418	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0006418_2	20006418	0	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
OG0006419_1	10006419	1	1	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	2	1	1	1	1	1	1	1	1
OG0006419_2	20006419	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2
OG0006422_1	10006422	1	1	0	1	1	1	1	0	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0006422_2	20006422	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0006424_1	10006424	1	1	3	1	1	1	1	2	2	1	1	2	0	1	1	1	1	2	1	1	1	1	1	1	2	2	2	1	1	1	2
OG0006424_2	20006424	0	1	1	1	0	1	1	1	0	1	0	0	1	0	1	1	0	1	0	0	0	1	0	0	0	0	0	0	1	0	5
OG0006427_1	10006427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2
OG0006427_2	20006427	1	3	3	1	2	1	3	2	2	2	2	1	3	1	2	1	1	2	2	2	2	2	2	3	2	1	2	1	2	1	1
OG0006433_1	10006433	1	1	2	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	2	1	1	1	1
OG0006433_2	20006433	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1
OG0006434_1	10006434	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1
OG0006434_2	20006434	0	1	1	1	1	1	1	1	0	1	0	1	1	1	1	0	2	0	1	1	1	1	0	1	1	1	1	1	1	1	1
OG0006436_1	10006436	1	1	1	0	1	1	0	1	1	1	1	0	1	0	1	1	0	0	1	0	1	1	1	1	1	1	1	1	0	1	1
OG0006436_2	20006436	1	1	2	1	0	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0006437_1	10006437	1	1	1	1	1	1	1	2	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0006437_2	20006437	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
OG0006441_1	10006441	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	0
OG0006441_2	20006441	1	1	1	0	1	0	1	1	1	1	0	1	1	0	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1
OG0006446_1	10006446	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	2
OG0006446_2	20006446	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1
OG0006447_1	10006447	1	1	0	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0006447_2	20006447	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	2
OG0006448_1	10006448	0	0	0	1	0	1	0	0	0	0	0	0	1	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
OG0006448_2	20006448	0	0	0	0	0	1	0	1	1	0	0	0	1	1	1	1	1	0	0	1	0	0	0	1	0	0	1	0	1	0	1
OG0006450_1	10006450	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1
OG0006450_2	20006450	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0
OG0006451_1	10006451	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	4
OG0006451_2	20006451	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	0	1
OG0006452_1	10006452	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0006452_2	20006452	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
OG0006455_1	10006455	1	1	1	4	1	1	0	2	1	2	1	2	1	1	1	1	2	1	1	1	1	3	2	2	1	2	1	2	0	1	2
OG0006455_2	20006455	0	0	0	0	0	1	1	0	1	1	0	0	1	1	0	0	0	1	0	0	1	1	1	0	0	0	1	0	2	2	0
OG0006456_1	10006456	1	2	3	1	2	2	2	1	3	2	1	2	3	2	1	2	1	2	1	2	1	2	2	2	3	1	2	1	1	0	0
OG0006456_2	20006456	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1
OG0006457_1	10006457	0	1	1	0	1	1	1	0	1	0	1	0	1	1	1	1	0	0	1	1	1	1	0	0	1	1	1	1	1	0	2
OG0006457_2	20006457	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4
OG0006458_1	10006458	0	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0006458_2	20006458	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0006459_1	10006459	1	1	2	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	2
OG0006459_2	20006459	1	1	0	1	1	1	1	1	0	1	1	0	1	1	0	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	2
OG0006461_1	10006461	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1
OG0006461_2	20006461	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1
OG0006462_1	10006462	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0006462_2	20006462	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
OG0006463_1	10006463	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1
OG0006463_2	20006463	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1
OG0006467_1	10006467	1	2	2	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1
OG0006467_2	20006467	1	0	0	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	1	1	0	1
OG0006468_1	10006468	2	2	1	2	2	2	2	2	2	2	2	1	2	1	2	2	2	1	2	2	1	2	2	1	2	2	2	2	2	2	1
OG0006468_2	20006468	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OG0006470_1	10006470	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
OG0006470_2	20006470	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1
OG0006472_1	10006472	1	0	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0006472_2	20006472	2	1	0	0	1	1	1	2	1	1	1	0	1	1	1	1	1	1	1	0	1	1	1	0	2	0	1	1	1	0	1
OG0006474_1	10006474	1	0	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	0	0	1	1	1	1	1	1
OG0006474_2	20006474	1	0	1	1	1	1	1	1	0	1	1	1	0	0	1	1	1	1	1	0	0	1	0	1	1	1	1	1	1	1	5
OG0006475_1	10006475	1	1	1	0	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1
OG0006475_2	20006475	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0006476_1	10006476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OG0006476_2	20006476	1	0	1	1	1	0	1	1	0	0	1	1	0	0	0	1	1	0	1	1	1	0	1	1	1	1	1	1	0	0	1
OG0006478_1	10006478	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
OG0006478_2	20006478	1	1	1	1	1	1	1	1	0	1	1	0	0	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1
OG0006480_1	10006480	1	1	2	1	0	1	0	0	1	2	1	0	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	0	2
OG0006480_2	20006480	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	0	1	1	1	1
OG0006481_1	10006481	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0006481_2	20006481	1	1	0	1	1	0	1	1	1	1	1	1	1	0	1	1	1	0	1	1	1	0	1	1	1	1	0	1	1	1	1
OG0006487_1	10006487	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
OG0006487_2	20006487	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
OG0006491_1	10006491	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	0	1
OG0006491_2	20006491	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0006492_1	10006492	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	0	1	1	1	1	0	1	1	1	1	1	2
OG0006492_2	20006492	2	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
OG0006497_1	10006497	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	0	1	1	1	1	1	1
OG0006497_2	20006497	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	2	1	1	1	1	0	1	1	1	1	1	1	1	1
OG0006498_1	10006498	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1
OG0006498_2	20006498	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0006502_1	10006502	1	1	1	1	1	1	0	1	0	1	1	1	1	0	0	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1
OG0006502_2	20006502	1	1	2	1	0	0	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1
OG0006503_1	10006503	1	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1
OG0006503_2	20006503	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1
OG0006508_1	10006508	1	1	0	1	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0006508_2	20006508	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
OG0006509_1	10006509	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OG0006509_2	20006509	2	2	1	1	2	2	2	2	2	2	2	1	2	2	2	2	1	2	2	2	1	2	2	1	2	2	2	2	2	1	1
OG0006510_1	10006510	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0006510_2	20006510	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0006511_1	10006511	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1
OG0006511_2	20006511	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0006513_1	10006513	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
OG0006513_2	20006513	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0006514_1	10006514	2	1	1	1	1	1	1	0	1	1	1	1	1	0	1	0	1	2	1	2	2	1	1	1	1	1	1	0	1	1	1
OG0006514_2	20006514	0	1	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1
OG0006515_1	10006515	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
OG0006515_2	20006515	1	1	0	1	1	1	1	1	0	1	1	0	1	1	0	0	1	1	1	1	1	1	1	1	0	0	1	1	1	1	2
OG0006516_1	10006516	1	1	1	1	0	1	1	0	0	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	2
OG0006516_2	20006516	1	1	1	1	1	1	1	2	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0006520_1	10006520	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0006520_2	20006520	1	0	0	1	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
OG0006521_1	10006521	1	1	2	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
OG0006521_2	20006521	1	1	2	1	0	0	1	1	0	1	1	0	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1
OG0006523_1	10006523	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1
OG0006523_2	20006523	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
OG0006524_1	10006524	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0006524_2	20006524	1	0	0	1	0	1	1	1	1	1	1	0	1	1	0	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1
OG0006527_1	10006527	1	1	2	0	1	0	1	1	1	0	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	2
OG0006527_2	20006527	1	1	1	0	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
OG0006537_1	10006537	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1
OG0006537_2	20006537	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1
OG0006539_1	10006539	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	1	0	1	0	1	1	1	2
OG0006539_2	20006539	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
OG0006543_1	10006543	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1
OG0006543_2	20006543	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	2
OG0006547_1	10006547	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0006547_2	20006547	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0006548_1	10006548	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1
OG0006548_2	20006548	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1
OG0006551_1	10006551	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
OG0006551_2	20006551	1	1	1	0	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0006553_1	10006553	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	2	1	1	1
OG0006553_2	20006553	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	1
OG0006558_1	10006558	1	0	0	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1
OG0006558_2	20006558	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1
OG0006560_1	10006560	1	2	2	2	2	2	2	2	2	2	2	1	2	1	1	1	2	2	1	2	1	2	1	2	2	2	2	1	2	2	2
OG0006560_2	20006560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
OG0006564_1	10006564	1	0	1	0	1	1	1	1	1	1	1	1	1	0	0	1	1	0	1	0	1	0	1	1	1	1	1	1	1	1	1
OG0006564_2	20006564	1	1	1	1	1	1	1	1	1	1	1	1	1	2	0	1	1	1	2	1	1	2	1	1	0	1	1	1	1	1	1
OG0006565_1	10006565	2	2	1	2	2	2	2	1	2	2	2	2	2	2	2	2	1	2	1	1	2	2	2	2	2	1	2	2	2	2	1
OG0006565_2	20006565	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0006566_1	10006566	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	0	1	1
OG0006566_2	20006566	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
OG0006568_1	10006568	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1
OG0006568_2	20006568	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1
OG0006570_1	10006570	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0006570_2	20006570	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1
OG0006573_1	10006573	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0	1
OG0006573_2	20006573	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
OG0006575_1	10006575	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	0	1	1	1	1
OG0006575_2	20006575	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	2
OG0006578_1	10006578	1	1	1	1	1	1	1	1	1	2	1	1	1	1	0	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
OG0006578_2	20006578	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	0	0	1	1	0	1	1	1	0	1	1	1	1	1	1
OG0006580_1	10006580	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1
OG0006580_2	20006580	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
OG0006585_1	10006585	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
OG0006585_2	20006585	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1
OG0006589_1	10006589	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	0	1	1
OG0006589_2	20006589	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0006591_1	10006591	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
OG0006591_2	20006591	2	0	1	1	1	0	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1
OG0006592_1	10006592	1	1	0	1	1	1	1	1	0	1	1	0	1	1	1	1	1	0	1	1	0	1	1	0	1	1	1	1	1	1	1
OG0006592_2	20006592	0	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0
OG0006595_1	10006595	1	1	0	0	1	0	1	1	0	1	1	0	0	1	1	0	1	0	0	0	1	1	1	1	0	0	1	0	1	1	2
OG0006595_2	20006595	1	1	1	1	1	3	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1
OG0006597_1	10006597	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1	1	1
OG0006597_2	20006597	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	0	1	1	2	1	1	1	1	1	1	1	1
OG0006598_1	10006598	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	0	1	0	1	0	1	1	1	1	1	1	1	2
OG0006598_2	20006598	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	2
OG0006600_1	10006600	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0006600_2	20006600	1	1	2	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	0	1	1
OG0006601_1	10006601	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1
OG0006601_2	20006601	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0006602_1	10006602	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1
OG0006602_2	20006602	1	1	1	1	0	1	1	1	0	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1
OG0006603_1	10006603	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0006603_2	20006603	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1
OG0006606_1	10006606	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	2	1	1	1	0	1	0	1	1	1	1	1	1	1
OG0006606_2	20006606	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1	1	0	1	1	1	1	0	1
OG0006607_1	10006607	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0006607_2	20006607	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	0	1	0	1	1
OG0006608_1	10006608	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1
OG0006608_2	20006608	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0006612_1	10006612	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1
OG0006612_2	20006612	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1
OG0006616_1	10006616	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1
OG0006616_2	20006616	0	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1
OG0006617_1	10006617	1	0	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	3
OG0006617_2	20006617	1	1	1	0	1	1	1	1	0	1	1	1	1	1	0	0	1	1	1	2	0	1	1	1	0	0	1	1	1	0	1
OG0006621_1	10006621	2	1	0	2	2	0	2	2	2	2	2	2	1	0	1	1	2	0	1	0	2	1	2	2	2	2	1	2	1	0	3
OG0006621_2	20006621	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0
OG0006623_1	10006623	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	0	1
OG0006623_2	20006623	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0006624_1	10006624	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	3
OG0006624_2	20006624	1	1	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	0	1	1	1	1	1	0	1	1	0	1
OG0006625_1	10006625	2	0	1	1	2	1	1	1	1	1	1	1	2	2	2	2	1	1	2	1	2	2	2	2	2	2	2	2	2	1	1
