Family ID	FRAX00	FRAX01	FRAX03	FRAX04	FRAX05	FRAX06	FRAX07	FRAX08	FRAX09	FRAX11	FRAX12	FRAX13	FRAX14	FRAX15	FRAX16	FRAX19	FRAX20	FRAX21	FRAX23	FRAX25	FRAX26	FRAX27	FRAX28	FRAX29	FRAX30	FRAX31	FRAX32	FRAX33	Oeuropea
10010820	2	1	1	2	2	0	2	1	2	2	1	1	2	1	2	2	2	1	1	0	0	2	1	2	2	2	0	0	2
10010825	1	2	1	1	1	1	1	1	1	1	1	1	1	0	1	3	3	1	2	1	1	1	1	1	1	1	1	1	3
10010827	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	3
10010829	1	1	2	1	2	1	1	2	2	1	1	2	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	2	3
10010832	1	1	1	2	3	2	1	1	3	2	1	3	0	0	0	2	2	1	1	0	2	2	1	0	1	2	1	2	1
10010833	1	1	1	1	1	1	2	1	2	1	0	1	2	1	1	1	1	1	1	2	2	1	2	2	1	2	1	1	2
10010839	2	1	1	1	2	1	2	1	2	2	1	1	1	1	0	2	2	1	1	1	1	2	1	1	1	2	1	1	2
10010847	2	1	0	2	1	2	2	0	2	2	2	1	0	1	2	2	1	1	0	1	1	2	2	0	1	1	0	2	2
10010848	2	1	1	1	2	1	1	1	1	1	1	2	2	1	1	2	2	1	1	1	2	1	1	1	2	1	1	1	2
10010849	1	1	2	1	1	1	1	1	1	2	1	1	2	0	1	2	1	1	1	3	1	1	1	1	1	1	1	1	4
10010850	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	2	1	1	1	1	1	2	2	0	2	0	2
10010853	1	2	1	1	3	0	1	1	1	0	1	2	1	1	2	0	2	1	2	2	1	1	2	2	2	0	2	1	2
10010859	1	1	1	1	2	2	1	1	2	1	1	2	2	1	1	1	1	0	2	1	2	2	1	1	1	1	1	2	2
10010861	1	1	1	2	2	1	1	1	1	2	1	1	1	1	2	0	0	1	1	0	1	3	1	1	1	2	1	1	2
10010864	0	1	2	1	3	1	1	1	2	2	1	2	1	1	0	2	2	1	1	1	2	1	1	1	1	2	1	2	2
10010865	0	0	2	1	2	1	1	1	1	1	2	2	1	0	0	2	1	1	0	2	1	1	2	1	2	2	1	1	3
10010868	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	2	1	3	1	1	2
10010873	1	0	0	2	2	0	2	2	1	1	2	2	3	1	1	1	0	0	1	1	2	2	1	2	1	2	2	1	3
10010878	1	1	2	1	2	1	1	1	2	1	1	2	2	1	1	1	1	1	1	1	2	1	1	1	1	1	0	1	2
10010885	1	1	1	2	1	1	0	1	1	1	0	1	1	1	1	2	2	3	1	1	1	1	2	1	1	2	1	2	2
10010886	2	1	1	1	1	2	1	1	2	2	1	2	1	0	0	2	0	1	0	1	1	0	0	0	0	1	1	1	2
10010887	2	2	1	1	1	2	2	0	2	2	2	1	1	1	1	2	0	1	2	1	2	1	1	1	1	1	2	1	2
10010902	1	1	2	2	2	1	1	1	2	2	0	1	1	0	1	2	1	0	1	1	2	2	1	0	1	2	1	1	2
10010903	2	1	1	1	1	2	2	1	2	2	1	1	1	1	0	1	1	2	1	1	1	1	1	1	1	1	1	1	2
10010910	3	2	0	0	2	2	1	0	2	2	2	1	2	2	2	2	1	1	0	1	1	2	0	1	0	1	0	1	2
10010911	0	0	0	1	1	0	1	1	1	1	0	0	0	0	0	1	1	2	0	0	1	1	1	1	0	2	0	1	1
10010913	2	2	0	2	1	1	2	1	2	2	2	1	1	0	1	1	1	1	2	0	1	2	1	1	1	1	1	1	2
10010917	3	1	1	1	1	0	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	2	1	1
10010920	2	1	0	1	0	2	1	1	1	2	0	1	0	0	0	2	2	1	0	1	1	3	0	1	2	2	2	0	1
10010921	1	1	0	1	1	1	1	2	1	1	2	1	1	2	1	0	2	1	0	0	2	1	1	2	1	2	1	1	2
10010923	2	1	1	1	1	2	1	1	0	0	2	0	1	1	1	0	0	1	1	1	1	0	1	1	2	0	1	0	1
10010927	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	0	0	2	1	1	1	0	1	1	1	0	1	1	3
10010929	2	0	1	1	2	2	2	1	2	2	1	1	1	0	1	0	0	1	1	1	1	2	0	0	2	2	1	0	2
10010933	2	0	1	1	2	2	1	1	2	2	1	1	0	0	1	2	0	1	1	1	2	2	1	1	2	2	0	2	2
10010944	2	2	0	2	0	2	2	1	1	1	1	2	1	1	1	1	1	1	0	1	2	2	2	0	2	1	0	1	3
10010946	1	1	2	0	2	1	1	0	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2
10010947	1	1	0	1	2	1	1	4	0	1	2	0	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1
10010950	1	0	2	1	2	1	1	1	2	1	0	1	2	1	1	2	1	1	1	2	2	1	1	2	1	1	1	2	3
10010953	3	1	2	1	1	0	1	1	2	2	2	1	2	1	0	1	0	0	0	1	2	1	1	1	1	2	1	1	2
10010955	1	1	0	0	0	3	1	1	0	3	1	0	0	1	1	1	1	2	0	1	0	4	1	1	1	2	4	0	1
10010960	3	1	2	1	1	1	2	0	2	1	1	2	1	0	1	2	1	2	0	1	2	0	1	1	1	0	1	2	2
10010962	2	2	1	1	1	2	2	1	2	2	1	0	0	1	1	1	1	0	1	1	2	1	1	2	1	2	1	2	2
10010968	1	1	2	2	1	1	1	1	1	2	1	2	2	0	1	1	1	1	1	1	2	2	1	2	1	1	1	2	2
10010970	2	2	1	1	0	2	2	0	2	2	1	1	2	2	0	2	2	1	0	1	2	1	1	1	1	2	0	1	2
10010972	1	0	0	0	0	1	1	0	1	1	0	1	0	0	0	1	0	0	0	1	0	1	1	0	1	1	1	0	6
10010989	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	3	2	1	1	1	1	2	1	1	1	1	1	1	3
10010991	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	2	2	1	0	1	1	2	1	2	1	2	1	2	2
10010999	1	1	1	2	1	1	2	1	1	2	2	1	1	1	1	2	1	1	1	1	1	2	1	2	1	1	1	1	1
10011000	1	1	1	2	2	2	1	1	2	1	1	2	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2
10011001	1	1	2	1	2	1	1	2	1	1	1	1	2	1	1	0	1	1	1	3	1	1	1	1	1	1	1	1	2
10011002	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	0	0	0	0	0	0	0	1	0	1	1	0	2
10011004	1	0	3	1	0	2	2	2	2	2	1	1	0	0	1	2	1	1	1	2	1	1	2	3	2	1	2	1	2
10011008	2	0	1	1	0	2	1	1	2	2	1	1	2	1	1	2	1	1	1	1	1	1	1	2	1	2	1	2	2
10011013	1	1	2	2	1	1	1	1	2	2	1	2	2	1	1	2	2	1	1	1	2	2	1	0	1	2	0	1	1
10011014	1	1	2	1	1	2	2	1	2	2	2	1	1	0	0	2	0	0	0	1	1	1	2	1	2	1	1	2	3
10011018	2	2	1	1	1	2	1	0	1	1	1	1	1	2	1	1	2	0	2	1	0	1	2	2	1	2	1	1	1
10011026	1	0	1	1	1	1	2	2	1	1	1	1	1	1	1	2	1	2	1	2	1	1	1	2	1	2	2	1	2
10011028	1	1	1	0	2	1	1	1	1	1	1	1	1	1	0	2	2	1	1	1	0	0	0	2	1	2	1	2	1
10011029	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	2
10011034	3	1	0	1	1	3	3	0	3	2	0	1	1	0	2	2	1	0	3	1	1	1	1	0	1	2	1	1	2
10011038	2	0	1	2	1	1	2	2	2	2	0	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	0	1	2
10011042	2	1	1	1	1	2	2	1	2	2	1	1	0	1	1	2	1	2	1	1	1	1	2	0	1	2	1	2	2
10011048	2	1	1	2	0	2	2	0	2	2	0	1	1	1	1	2	0	0	1	1	1	0	1	0	1	2	1	2	2
10011049	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	2
10011054	0	0	0	1	1	0	1	1	0	1	1	0	0	1	1	0	0	1	0	1	0	1	1	1	1	0	1	1	2
10011055	2	0	1	0	0	0	2	0	1	2	0	0	0	0	0	2	0	1	0	0	1	0	0	0	0	0	0	1	2
10011058	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1
10011061	2	1	1	1	1	2	2	0	2	2	0	1	0	1	1	1	2	1	2	2	2	2	0	0	1	2	0	1	2
10011062	2	1	1	1	1	1	2	1	1	2	0	1	0	1	0	2	0	1	0	1	1	1	1	1	1	0	1	1	3
10011064	1	2	1	1	1	1	1	1	1	1	1	0	1	1	1	2	1	2	1	1	1	1	1	1	1	2	1	2	2
10011065	3	1	0	2	2	1	1	1	2	2	1	1	1	2	2	1	2	1	0	1	1	1	1	1	1	1	0	1	2
10011066	2	2	2	1	0	1	2	1	2	2	0	2	2	1	2	2	0	2	0	1	1	1	1	2	0	1	0	0	3
10011067	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	1	0	0	3
10011070	2	1	1	1	1	1	2	1	1	1	0	2	2	1	1	1	1	0	1	1	2	1	0	0	0	1	0	1	6
10011071	2	1	1	0	1	1	2	1	2	1	1	2	1	2	1	0	1	2	2	0	2	0	1	2	1	1	2	1	2
10011080	1	1	1	1	2	1	1	1	1	2	1	2	2	0	1	1	1	2	0	0	2	2	0	1	0	2	1	2	2
10011082	2	2	1	2	1	1	2	1	2	1	1	1	1	2	2	1	1	2	1	1	0	2	1	1	2	2	1	1	2
10011088	1	1	0	1	1	1	2	2	1	1	2	1	1	1	0	1	1	1	2	1	2	1	1	2	2	2	3	2	1
10011090	1	1	0	1	1	1	1	1	2	2	1	2	1	1	1	2	2	1	1	1	2	2	1	1	1	1	1	2	2
10011091	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	2	1	2
10011092	1	1	1	1	1	1	0	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	2	2	1	2	1	1
10011094	2	1	0	1	2	2	1	1	2	2	1	1	1	1	1	2	0	0	0	0	0	2	2	0	1	2	2	2	3
10011107	1	2	0	1	0	2	2	2	0	1	1	1	0	0	1	0	0	2	1	1	0	1	2	1	2	2	2	1	2
10011108	2	1	0	2	1	2	1	1	1	1	1	0	1	2	2	2	2	2	0	1	1	1	1	1	1	2	1	1	2
10011113	1	1	1	1	2	1	2	0	2	2	0	1	2	1	1	2	1	1	1	2	2	1	1	0	1	2	1	1	2
10011115	1	1	1	2	0	1	1	1	0	1	2	2	1	1	2	0	1	1	1	2	2	2	2	1	1	2	1	1	2
10011122	1	1	0	1	0	1	0	0	0	0	0	0	1	2	1	2	3	2	2	1	0	2	0	0	1	0	1	1	2
10011123	1	1	2	2	2	2	1	2	1	1	2	1	0	1	0	0	2	1	1	1	1	1	1	1	3	2	1	1	1
10011129	1	1	1	2	1	1	1	1	1	2	1	1	0	1	1	1	1	2	0	1	1	1	1	1	1	3	1	1	2
10011134	1	1	1	1	2	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	2	1	2	2
10011138	1	1	2	1	2	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	2	0	1	1	1	1	1	1	1
10011140	1	1	2	1	1	2	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	2	1	2
10011145	1	2	0	2	0	2	1	1	0	2	1	0	0	1	1	2	1	1	1	1	0	1	1	1	1	2	1	2	1
10011146	1	1	1	1	1	1	1	1	2	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	2
10011148	1	1	1	2	1	1	2	1	1	2	0	1	1	0	0	3	1	1	0	1	2	1	1	1	1	2	1	1	3
10011159	0	0	1	2	0	0	0	0	0	2	0	0	0	0	0	1	1	0	0	0	0	2	0	0	0	0	0	0	3
10011161	0	0	0	0	0	0	0	0	2	0	0	2	2	0	0	0	1	0	0	0	2	0	0	1	0	0	0	0	2
10011168	1	1	1	1	1	1	1	0	1	0	1	1	1	1	0	1	1	0	1	1	1	1	1	0	1	1	0	1	2
10011176	1	1	2	1	1	1	1	1	2	1	0	2	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	3
10011182	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	4	0	1	1	1	1	1	1	0	1	1	1
10011190	1	1	1	1	1	1	1	2	1	1	2	1	0	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	3
10011195	1	1	0	1	0	1	2	1	0	1	1	0	0	1	1	1	1	0	0	1	0	1	1	1	1	1	1	0	2
10011196	1	2	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1	1	1	1	2	1	2	2
10011204	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	2	1	2	1	2	1	1	1	1	1	1	1	2	1
10011205	1	1	2	1	2	1	2	1	2	1	1	2	2	1	1	1	1	0	1	2	2	1	1	1	1	1	1	1	1
10011212	1	1	1	2	0	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	4
10011213	0	0	1	0	0	0	0	0	0	0	0	0	1	0	2	0	1	0	1	1	0	1	0	0	0	0	0	0	1
10011219	1	2	0	1	1	2	1	1	2	2	0	1	2	0	1	1	1	0	0	1	2	2	1	1	2	2	2	1	3
10011224	1	1	1	2	1	1	2	1	1	2	1	1	1	1	1	2	1	2	1	1	1	2	1	2	1	1	1	1	2
10011225	1	0	0	0	1	1	1	1	1	0	2	1	1	2	1	1	1	2	1	1	2	1	2	2	2	1	2	0	2
10011227	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	2	0	0	0	0	0	0	1
10011235	2	1	1	1	1	2	1	1	2	2	1	1	1	1	1	2	0	1	1	1	1	1	1	1	1	1	1	1	2
10011236	2	2	2	2	1	0	1	1	2	1	1	2	2	1	0	0	1	1	1	1	2	1	1	1	1	1	2	0	2
10011246	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2
10011248	1	1	1	1	1	1	1	3	1	1	1	0	2	1	1	2	1	1	1	0	1	1	1	3	1	1	1	1	3
10011251	3	1	1	0	1	1	1	0	3	0	1	1	1	1	2	1	2	1	0	1	0	1	2	1	2	1	1	3	1
10011256	1	1	1	1	1	2	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
10011270	2	1	2	2	1	2	1	2	2	2	0	1	1	1	2	1	0	0	0	0	2	2	1	1	1	1	1	2	3
10011280	2	1	1	0	1	2	1	1	2	1	0	2	2	1	1	0	2	2	1	1	1	0	2	1	1	1	1	0	2
10011281	1	1	1	1	1	0	1	1	2	1	1	1	1	1	1	1	2	2	1	1	2	1	1	1	1	1	1	1	3
10011285	2	1	2	1	0	2	2	2	0	1	1	0	0	1	1	1	1	2	1	1	1	1	2	1	1	2	2	1	3
10011286	2	2	0	0	1	2	2	1	1	2	0	1	2	1	1	2	1	0	1	0	2	2	1	1	2	2	0	0	1
10011299	1	1	0	1	2	0	1	1	0	1	1	0	0	1	1	1	1	1	1	0	1	2	1	1	2	2	1	2	2
10011300	1	1	0	1	2	1	1	0	2	2	1	2	0	1	1	1	1	2	1	2	2	0	2	1	2	1	2	1	2
10011301	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	2	1	1	1	1	1	1	2	1	2	1	1
10011302	2	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	0	1	1	1	1	3
10011311	1	1	2	1	2	1	2	1	2	2	0	2	2	1	1	2	1	1	0	0	2	2	0	0	1	2	1	2	2
10011322	1	1	2	2	1	0	0	2	0	0	1	1	1	2	2	1	2	2	1	3	1	1	1	1	1	0	3	1	1
10011323	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	0	0	0	1	1	1	1	1	0	1	1	1	1	2
10011325	1	1	1	1	1	1	2	2	1	2	1	1	0	1	1	1	2	1	1	1	2	0	1	2	1	2	1	1	2
10011329	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2
10011344	2	0	1	1	2	1	2	0	2	1	0	2	1	1	1	2	1	1	1	2	0	1	1	1	1	2	1	2	2
10011351	2	0	0	1	1	2	2	0	2	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	2
10011353	1	1	2	1	1	0	1	0	1	1	0	1	1	0	0	1	1	0	1	1	2	1	0	2	1	2	1	1	2
10011354	1	2	2	2	1	1	1	1	1	2	1	1	1	1	1	2	1	2	1	1	1	0	1	1	1	1	1	1	2
10011356	2	2	1	1	1	2	0	0	2	1	1	1	1	3	2	0	0	0	2	2	1	1	1	0	1	0	1	1	4
10011358	2	2	1	1	1	1	1	1	0	1	1	0	1	2	0	1	1	1	1	1	1	1	2	1	1	2	1	1	2
10011359	2	2	1	1	2	1	1	1	1	1	0	1	1	1	1	1	1	3	1	0	1	1	1	1	0	1	1	1	2
10011360	1	1	1	1	2	1	1	1	1	2	1	1	2	1	1	1	1	0	1	1	1	2	1	1	1	2	1	2	2
10011364	2	1	0	0	1	1	0	0	2	2	1	1	2	0	0	2	0	1	1	1	2	1	0	0	1	1	0	2	2
10011369	2	0	2	1	2	2	2	2	2	2	0	1	1	0	0	2	0	1	0	2	1	2	2	1	0	1	0	2	2
10011373	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	2	1	1	1
10011379	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	0	2	1	1	1	1	1	1	1	2
10011385	1	1	1	2	0	1	1	1	0	2	1	0	0	1	1	0	2	0	1	1	0	2	1	1	0	2	0	2	1
10011387	1	1	2	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3
10011390	1	1	1	2	1	1	1	1	1	2	0	1	1	1	1	2	2	2	1	0	1	2	1	0	1	2	1	2	1
10011393	1	1	2	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4
10011394	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1
10011398	0	0	1	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
10011403	0	1	1	1	2	1	2	1	2	1	2	2	2	1	1	1	1	0	1	0	1	1	2	1	2	1	2	0	3
10011404	0	2	1	0	2	1	2	4	1	0	3	2	1	1	1	0	1	2	1	0	1	0	2	2	0	0	0	0	2
10011409	0	0	2	1	1	0	1	1	2	1	0	0	2	0	0	2	0	1	0	0	2	2	0	0	1	2	1	0	4
10011413	1	2	1	2	0	2	0	0	1	2	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	2	1	1	2
10011415	1	1	1	1	1	2	1	1	2	2	0	1	1	1	2	1	1	1	2	1	1	2	0	0	0	2	0	2	2
10011420	2	1	1	1	1	2	2	1	2	1	1	2	2	1	0	1	0	1	0	0	2	2	2	1	1	0	1	2	2
10011422	1	0	2	0	0	1	1	1	2	0	0	0	0	1	0	0	0	1	1	1	1	0	1	1	0	1	1	0	1
10011423	1	1	1	2	1	1	2	1	2	2	1	1	1	1	1	0	1	1	1	1	1	2	1	1	1	1	1	0	2
10011433	1	0	1	2	2	0	0	1	2	3	0	1	2	0	0	1	2	1	1	0	2	2	1	1	0	1	0	2	1
10011437	2	1	0	2	0	1	1	1	2	1	0	2	0	0	1	1	2	1	0	2	2	1	1	1	1	1	1	0	2
10011439	2	1	1	0	1	2	2	1	1	1	1	1	0	1	1	1	0	0	2	1	0	2	2	2	1	2	1	2	1
10011441	2	0	2	2	0	2	2	0	2	1	0	1	0	0	1	2	1	0	2	1	1	2	2	1	2	2	2	2	2
10011449	1	1	1	1	1	2	1	1	1	1	0	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	4
10011451	0	0	0	1	0	0	1	1	0	1	0	0	0	1	1	1	0	2	1	0	0	1	0	1	0	0	1	1	6
10011457	1	1	1	1	1	1	1	0	2	1	1	1	2	1	1	2	2	1	1	2	2	2	2	0	1	1	1	1	1
10011460	2	1	2	1	1	1	2	1	2	2	1	0	0	2	0	1	1	2	2	0	0	1	1	1	0	2	2	0	2
10011461	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	5
10011464	1	1	1	1	2	1	1	1	2	2	1	2	0	1	0	2	1	0	0	1	1	1	1	1	1	0	1	1	2
10011466	1	2	1	1	1	2	1	1	1	1	2	1	0	1	1	1	0	1	1	1	1	1	2	2	2	1	2	1	2
10011476	1	1	1	2	2	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	2	1	1	1
10011479	1	0	0	1	0	1	1	0	0	1	1	0	0	0	0	1	1	0	1	1	0	1	2	1	1	0	1	0	2
10011487	2	2	2	1	0	2	2	1	2	2	1	1	2	0	0	2	1	2	0	1	1	0	0	0	0	2	2	2	2
10011492	1	1	1	1	2	0	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	0	3
10011497	1	1	1	1	1	1	1	0	1	1	2	1	1	1	2	2	1	1	1	1	1	1	0	3	1	1	2	0	1
10011504	1	1	2	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	0	1
10011505	2	1	1	0	2	1	1	3	1	0	2	1	0	0	0	3	3	1	0	2	0	0	1	2	1	1	0	2	2
10011511	1	1	0	1	0	1	2	1	1	1	3	1	1	1	0	1	1	1	1	1	1	1	0	3	2	1	1	1	3
10011512	1	1	3	1	1	0	1	1	1	2	1	1	1	1	1	2	1	1	1	1	2	1	0	1	0	1	1	1	2
10011523	1	2	0	1	1	2	0	1	2	1	1	1	1	0	1	2	3	1	1	1	1	1	1	0	1	0	1	2	2
10011529	1	2	1	1	2	2	1	1	2	2	1	1	1	1	1	2	2	2	1	1	1	1	0	0	1	2	0	1	2
10011532	2	1	0	2	2	2	2	1	2	2	0	1	1	2	1	2	0	0	1	1	1	1	0	0	1	1	0	1	3
10011539	0	1	1	0	2	1	1	1	2	2	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	3
10011540	3	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	0	1	2	1	0	1	1	1	1	1	4
10011547	2	1	1	1	1	1	2	1	1	1	1	1	1	0	2	1	1	2	1	1	1	1	2	1	1	1	2	1	2
10011552	2	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2
10011560	1	1	1	2	2	0	1	1	2	1	1	1	2	1	1	0	0	1	1	2	1	2	1	1	1	2	1	2	2
10011562	1	1	2	0	1	1	1	0	2	2	0	2	2	0	1	1	1	1	1	2	1	1	2	1	1	1	0	1	3
10011569	0	0	0	1	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	2
10011570	2	1	1	1	1	1	1	1	2	2	2	1	0	1	1	1	1	1	1	1	0	2	1	2	1	1	1	2	2
10011571	1	0	1	0	2	1	1	2	1	0	2	1	1	1	0	1	1	1	1	0	1	0	0	2	2	1	1	1	1
10011588	0	0	1	1	1	0	0	0	1	1	0	1	1	0	0	2	1	0	0	0	2	0	0	0	0	0	0	0	3
10011590	2	1	0	1	1	2	2	1	2	2	1	1	0	0	1	1	0	0	1	1	1	1	1	1	2	2	1	2	2
10011591	1	1	2	1	1	1	1	1	1	1	1	2	1	1	0	2	1	1	0	0	1	1	1	2	1	2	1	2	1
10011600	1	2	0	2	0	1	2	2	1	2	2	0	0	0	1	1	0	1	1	0	1	2	1	1	1	1	2	2	2
10011604	1	1	1	2	1	1	1	1	1	2	1	2	0	1	1	1	1	1	1	1	2	0	1	1	1	1	1	2	3
10011605	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	2
10011607	1	1	2	1	1	1	1	1	1	1	1	2	1	1	0	0	0	1	1	1	2	1	1	1	2	1	1	1	2
10011615	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	1	1	1	1	1	1	1	1	1
10011617	1	1	2	2	0	1	1	1	2	1	1	1	0	1	1	2	1	1	1	1	1	3	1	1	1	1	1	1	2
10011618	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6	0	1	1	1	1	1	1	1	1	0	1	1	1
10011635	1	0	0	0	0	2	1	0	0	1	1	0	0	0	0	1	1	1	0	1	0	0	0	0	1	1	1	0	2
10011644	1	2	1	1	3	1	1	1	1	1	1	2	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1
10011647	2	1	1	1	0	2	1	1	2	2	1	2	0	1	1	2	1	1	1	0	1	1	1	1	2	0	1	1	2
10011653	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2
10011659	2	0	0	1	2	2	2	0	2	2	1	1	2	0	1	1	1	2	0	0	1	1	1	1	2	2	1	0	3
10011662	1	1	1	2	1	1	1	1	1	2	0	1	1	1	1	1	0	1	1	1	1	2	1	1	1	2	1	1	2
10011669	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2
10011670	1	0	1	2	1	1	1	1	1	2	1	1	1	1	0	2	2	2	1	1	1	2	1	1	1	2	1	1	2
10011678	1	1	0	1	1	1	1	0	1	1	0	0	1	0	1	1	1	1	1	2	1	1	1	1	0	1	0	1	2
10011679	1	1	0	1	1	2	1	2	3	1	1	1	0	0	1	1	0	1	1	1	0	1	1	0	2	1	1	1	1
10011680	2	0	0	2	0	1	1	4	0	1	2	2	1	1	0	1	0	2	0	1	0	0	1	4	1	0	2	1	6
10011687	2	2	1	0	0	1	2	0	3	0	2	2	1	1	1	2	1	0	1	1	1	0	1	2	1	1	2	0	2
10011688	1	1	2	1	2	1	1	2	1	1	1	2	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1
10011690	1	1	2	1	0	1	2	2	1	1	1	0	1	1	1	1	1	0	1	1	1	2	1	1	1	1	1	1	1
10011693	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1
10011694	1	1	0	2	2	0	1	1	1	1	1	1	2	1	1	0	1	1	2	1	2	2	1	1	1	0	1	1	1
10011695	0	0	1	1	1	0	1	1	1	1	2	1	0	0	0	1	1	1	0	1	1	1	1	3	1	1	1	1	2
10011700	2	1	0	0	2	1	2	1	2	2	2	0	0	1	0	2	1	2	1	0	0	0	2	2	2	1	2	1	2
10011711	2	1	1	1	1	1	1	2	1	1	3	0	0	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	2
10011728	1	1	1	1	1	1	1	1	2	1	1	0	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	1
10011730	1	1	0	1	0	1	1	1	0	1	1	0	0	1	1	2	1	1	1	1	0	1	1	1	2	1	2	0	1
10011735	1	0	2	1	2	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	2	1	1	2	1	1
10011741	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	2	1	0	1	2	1	1	1	1	1	2	1	1	2
